SMILES,P(active),stereo_SMILES
CC1=CSC(C(C)N)=N1,0.0,Cc1csc(n1)[C@H](C)N
CC1=CSC(C2=CC=CC(CN)=C2)=N1,0.0,CC1=CSC(C2=CC=CC(CN)=C2)=N1
CC1=CSC(CN)=C1,0.0,CC1=CSC(CN)=C1
CC1=CSC(CN)=N1,0.0,CC1=CSC(CN)=N1
CC1=CSC(N)=N1,0.5654582074521651,CC1=CSC(N)=N1
CC1=C[NH]C2=CC=CC(C(=O)O)=C12,0.0,CC1=C[NH]C2=CC=CC(C(=O)O)=C12
CC1=NC(C(=O)O)=C(C)O1,0.0,CC1=NC(C(=O)O)=C(C)O1
CC1=NC(C(=O)O)=CS1,0.02019315188762072,CC1=NC(C(=O)O)=CS1
CC1=NC(C(C)C)=NC(N2CCNCC2)=C1,0.0,CC1=NC(C(C)C)=NC(N2CCNCC2)=C1
CC1=NC(C(F)(F)F)=C(C(=O)O)S1,0.0,CC1=NC(C(F)(F)F)=C(C(=O)O)S1
CC1=NC(C(F)(F)F)=CC(Cl)=N1,0.0,CC1=NC(C(F)(F)F)=CC(Cl)=N1
CC1=NC(C)=C(C(=O)O)C=C1,0.0,CC1=NC(C)=C(C(=O)O)C=C1
CC1=NC(C)=C(C(=O)O)O1,0.0,CC1=NC(C)=C(C(=O)O)O1
CC1=NC(C)=C(C(=O)O)S1,0.0,CC1=NC(C)=C(C(=O)O)S1
CC1=NC(C)=C(CC(=O)O)S1,0.0,CC1=NC(C)=C(CC(=O)O)S1
CC1=NC(C)=C(N)C=C1,0.0016181229773462784,CC1=NC(C)=C(N)C=C1
CC1=NC(C)=C(N)C=N1,0.0,CC1=NC(C)=C(N)C=N1
CC1=NC(C)=C(N)N=C1,0.0,CC1=NC(C)=C(N)N=C1
CC1=NC(C)=CC(C(=O)O)=C1,0.0,CC1=NC(C)=CC(C(=O)O)=C1
CC1=NC(C2=CC(N)=CC=C2)=CC=N1,0.0,CC1=NC(C2=CC(N)=CC=C2)=CC=N1
CC1=NC(C2=CC(N)=CC=C2)=CS1,0.005376344086021506,CC1=NC(C2=CC(N)=CC=C2)=CS1
CC1=NC(C2=CC(S(=O)(=O)Cl)=CC=C2)=CS1,0.0,CC1=NC(C2=CC(S(=O)(=O)Cl)=CC=C2)=CS1
CC1=NC(C2=CC=C(C(=O)O)C=C2)=CS1,0.0,CC1=NC(C2=CC=C(C(=O)O)C=C2)=CS1
CC1=NC(C2=CC=C(C(=O)O)C=C2)=NO1,0.0,CC1=NC(C2=CC=C(C(=O)O)C=C2)=NO1
CC1=NC(C2=CC=C(N)C=C2)=CS1,0.0014814814814814814,CC1=NC(C2=CC=C(N)C=C2)=CS1
CC1=NC(C2=CC=C(N)C=C2)=NO1,0.0,CC1=NC(C2=CC=C(N)C=C2)=NO1
CC1=NC(C2=CC=CC(C(=O)O)=C2)=CS1,0.0,CC1=NC(C2=CC=CC(C(=O)O)=C2)=CS1
CC1=NC(C2=CC=CC(C(=O)O)=C2)=NO1,0.0,CC1=NC(C2=CC=CC(C(=O)O)=C2)=NO1
CC1=NC(C2=CC=CC=C2)=C(C(=O)O)C=N1,0.0,CC1=NC(C2=CC=CC=C2)=C(C(=O)O)C=N1
CC1=NC(C2=CC=CC=C2)=C(C(=O)O)S1,0.0,CC1=NC(C2=CC=CC=C2)=C(C(=O)O)S1
CC1=NC(C2=NC=CC=C2)=NC(Cl)=C1,0.0,CC1=NC(C2=NC=CC=C2)=NC(Cl)=C1
CC1=NC(CC(=O)O)=C(C)S1,0.0,CC1=NC(CC(=O)O)=C(C)S1
CC1=NC(CC(=O)O)=CS1,0.0,CC1=NC(CC(=O)O)=CS1
CC1=NC(CCN)=NC(C(F)(F)F)=C1,0.056197074672825253,CC1=NC(CCN)=NC(C(F)(F)F)=C1
CC1=NC(CN)=NO1,0.0,CC1=NC(CN)=NO1
CC1=NC(CN2CCNCC2)=CS1,0.0,CC1=NC(CN2CCNCC2)=CS1
CC1=NC(Cl)=C(C#N)C=C1,0.0,CC1=NC(Cl)=C(C#N)C=C1
CC1=NC(Cl)=C2C=CN=C2[NH]1,0.0,CC1=NC(Cl)=C2C=CN=C2[NH]1
CC1=NC(Cl)=C2C=NN=C2[NH]1,0.0,CC1=NC(Cl)=C2C=NN=C2[NH]1
CC1=NC(Cl)=CC(O)=N1,0.0,CC1=NC(Cl)=CC(O)=N1
CC1=NC(Cl)=NC(C)=C1,0.0,CC1=NC(Cl)=NC(C)=C1
CC1=NC(Cl)=NC=C1,0.0,CC1=NC(Cl)=NC=C1
CC1=NC(N)=CC=C1,0.0,CC1=NC(N)=CC=C1
CC1=NC(N)=NC(Cl)=C1,0.0,CC1=NC(N)=NC(Cl)=C1
CC1=NC(N2CCNCC2)=CC=C1,0.0007087172218284905,CC1=NC(N2CCNCC2)=CC=C1
CC1=NC(N2CCNCC2)=NC(C)=C1,0.0,CC1=NC(N2CCNCC2)=NC(C)=C1
CC1=NC(O)=C(C(=O)O)C=C1,0.0,CC1=NC(O)=C(C(=O)O)C=C1
CC1=NC(S(=O)(=O)Cl)=CN1C,0.0,CC1=NC(S(=O)(=O)Cl)=CN1C
CC1=NC2=C(C(=O)O)C=NN2C(C)=C1,0.0,CC1=NC2=C(C(=O)O)C=NN2C(C)=C1
CC1=NC2=C(C(C)=C(C(=O)O)S2)C(=O)[NH]1,0.0,CC1=NC2=C(C(C)=C(C(=O)O)S2)C(=O)[NH]1
CC1=NC2=C(C=C(C(=O)O)C=C2)N=C1C,0.0,CC1=NC2=C(C=C(C(=O)O)C=C2)N=C1C
CC1=NC2=C(C=C(C(=O)O)C=C2)O1,0.0,CC1=NC2=C(C=C(C(=O)O)C=C2)O1
CC1=NC2=C(C=C(C(=O)O)C=C2)S1,0.01875532821824382,CC1=NC2=C(C=C(C(=O)O)C=C2)S1
CC1=NC2=C(C=C(F)C=C2)C=C1C(=O)O,0.0,CC1=NC2=C(C=C(F)C=C2)C=C1C(=O)O
CC1=NC2=C(C=C(N)C=C2)O1,0.0,CC1=NC2=C(C=C(N)C=C2)O1
CC1=NC2=C(C=C(S(=O)(=O)Cl)C=C2)S1,0.0,CC1=NC2=C(C=C(S(=O)(=O)Cl)C=C2)S1
CC1=NC2=C(C=C1)C(N)=C(C)C=C2,0.09242424242424242,CC1=NC2=C(C=C1)C(N)=C(C)C=C2
CC1=NC2=C(C=C1)C=C(C(=O)O)C=C2,0.0,CC1=NC2=C(C=C1)C=C(C(=O)O)C=C2
CC1=NC2=C(C=C1)C=C(N)C=C2,0.0007763975155279503,CC1=NC2=C(C=C1)C=C(N)C=C2
CC1=NC2=C(C=CC(C(=O)O)=C2)C(C)=C1,0.0,CC1=NC2=C(C=CC(C(=O)O)=C2)C(C)=C1
CC1=NC2=C(C=CC(C(=O)O)=C2)[NH]1,0.0,CC1=NC2=C(C=CC(C(=O)O)=C2)[NH]1
CC1=NC2=C(C=CC(Cl)=C2)C(C(=O)O)=C1,0.0,CC1=NC2=C(C=CC(Cl)=C2)C(C(=O)O)=C1
CC1=NC2=C(C=CC(N)=C2)O1,0.003695491500369549,CC1=NC2=C(C=CC(N)=C2)O1
CC1=NC2=C(C=CC(N)=C2)S1,0.004807692307692308,CC1=NC2=C(C=CC(N)=C2)S1
CC1=NC2=C(C=CC(N)=C2)[NH]1,0.0,CC1=NC2=C(C=CC(N)=C2)[NH]1
CC1=NC2=C(C=CC=C2)C(C)=C1CC(=O)O,0.0,CC1=NC2=C(C=CC=C2)C(C)=C1CC(=O)O
CC1=NC2=C(C=CC=C2)N1CCC(=O)O,0.0,CC1=NC2=C(C=CC=C2)N1CCC(=O)O
CC1=NC2=C(C=CC=C2N)O1,0.056792018419033,CC1=NC2=C(C=CC=C2N)O1
CC1=NC2=C(C=NN2C)C(Cl)=N1,0.0,CC1=NC2=C(C=NN2C)C(Cl)=N1
CC1=NC2=C(OCCN)C=CC=C2C=C1,0.0,CC1=NC2=C(OCCN)C=CC=C2C=C1
CC1=NC2=CC(C(=O)O)=NN2C(C(F)(F)F)=C1,0.0,CC1=NC2=CC(C(=O)O)=NN2C(C(F)(F)F)=C1
CC1=NC2=CC(C(=O)O)=NN2C(C)=C1,0.0,CC1=NC2=CC(C(=O)O)=NN2C(C)=C1
CC1=NC2=NC=NN2C(C)=C1CCC(=O)O,0.0,CC1=NC2=NC=NN2C(C)=C1CCC(=O)O
CC1=NC2=NC=NN2C(Cl)=C1,0.0,CC1=NC2=NC=NN2C(Cl)=C1
CC1=NC=C(C(=O)O)C=C1,0.0,CC1=NC=C(C(=O)O)C=C1
CC1=NC=C(C(=O)O)C=N1,0.0,CC1=NC=C(C(=O)O)C=N1
CC1=NC=C(C(=O)O)S1,0.0,CC1=NC=C(C(=O)O)S1
CC1=NC=C(CC(=O)O)S1,0.0,CC1=NC=C(CC(=O)O)S1
CC1=NC=C(N)C=C1,0.0,CC1=NC=C(N)C=C1
CC1=NC=CC(C(=O)O)=N1,0.0,CC1=NC=CC(C(=O)O)=N1
CC1=NC=CC(C2=CC=CC=C2)=C1C(=O)O,0.0,CC1=NC=CC(C2=CC=CC=C2)=C1C(=O)O
CC1=NC=CC(CN)=C1,0.0014524328249818446,CC1=NC=CC(CN)=C1
CC1=NC=CN1C1=CC=C(CN)C=C1,0.0014847809948032665,CC1=NC=CN1C1=CC=C(CN)C=C1
CC1=NC=CN1C1=CC=C(N)C=C1,0.0,CC1=NC=CN1C1=CC=C(N)C=C1
CC1=NC=CN1CC1=C(N)C=CC=C1,0.0,CC1=NC=CN1CC1=C(N)C=CC=C1
CC1=NC=CN1CC1=CC=C(N)C=C1,0.0,CC1=NC=CN1CC1=CC=C(N)C=C1
CC1=NC=CN1CCCN,0.0,CC1=NC=CN1CCCN
CC1=NC=CN1CCN,0.0,CC1=NC=CN1CCN
CC1=NN(C(C)(C)C)C(C(=O)O)=C1,0.0,CC1=NN(C(C)(C)C)C(C(=O)O)=C1
CC1=NN(C(C)C)C(C)=C1CN,0.0,CC1=NN(C(C)C)C(C)=C1CN
CC1=NN(C)C(C(=O)O)=C1,0.0,CC1=NN(C)C(C(=O)O)=C1
CC1=NN(C)C(C(=O)O)=C1Br,0.0,CC1=NN(C)C(C(=O)O)=C1Br
CC1=NN(C)C(C(=O)O)=C1Cl,0.0,CC1=NN(C)C(C(=O)O)=C1Cl
CC1=NN(C)C(C)=C1C(=O)O,0.0,CC1=NN(C)C(C)=C1C(=O)O
CC1=NN(C)C(C)=C1C(C)N,0.0,Cc1c(c(n(n1)C)C)[C@H](C)N
CC1=NN(C)C(C)=C1C1=CC(C(=O)O)=N[NH]1,0.0,CC1=NN(C)C(C)=C1C1=CC(C(=O)O)=N[NH]1
CC1=NN(C)C(C)=C1C1=NN(C)C(C(=O)O)=C1,0.0,CC1=NN(C)C(C)=C1C1=NN(C)C(C(=O)O)=C1
CC1=NN(C)C(C)=C1CN,0.0,CC1=NN(C)C(C)=C1CN
CC1=NN(C)C(CC(=O)O)=C1,0.0,CC1=NN(C)C(CC(=O)O)=C1
CC1=NN(C)C(CN)=C1,0.0,CC1=NN(C)C(CN)=C1
CC1=NN(C)C(Cl)=C1C(=O)O,0.0,CC1=NN(C)C(Cl)=C1C(=O)O
CC1=NN(C)C(N)=C1,0.0,CC1=NN(C)C(N)=C1
CC1=NN(C)C2=C1C=C(C(=O)O)S2,0.0,CC1=NN(C)C2=C1C=C(C(=O)O)S2
CC1=NN(C)C=C1C(=O)O,0.0,CC1=NN(C)C=C1C(=O)O
CC1=NN(C2=C(N)C=CC=C2)C(C)=C1,0.0007627765064836003,CC1=NN(C2=C(N)C=CC=C2)C(C)=C1
CC1=NN(C2=CC=C(C(=O)O)C=C2)C(C)=C1,0.0,CC1=NN(C2=CC=C(C(=O)O)C=C2)C(C)=C1
CC1=NN(C2=CC=C(F)C=C2)C(C)=C1C(=O)O,0.0,CC1=NN(C2=CC=C(F)C=C2)C(C)=C1C(=O)O
CC1=NN(C2=CC=C(F)C=C2)C(C)=C1CN,0.005490196078431373,CC1=NN(C2=CC=C(F)C=C2)C(C)=C1CN
CC1=NN(C2=CC=C(N)C=C2)C(=O)C1,0.0,CC1=NN(C2=CC=C(N)C=C2)C(=O)C1
CC1=NN(C2=CC=C(N)C=C2)C(C)=C1,0.0,CC1=NN(C2=CC=C(N)C=C2)C(C)=C1
CC1=NN(C2=CC=CC(C(=O)O)=C2)C(C)=C1,0.0,CC1=NN(C2=CC=CC(C(=O)O)=C2)C(C)=C1
CC1=NN(C2=CC=CC=C2)C(C(=O)O)=C1,0.0,CC1=NN(C2=CC=CC=C2)C(C(=O)O)=C1
CC1=NN(C2=CC=CC=C2)C(C)=C1C(=O)O,0.0,CC1=NN(C2=CC=CC=C2)C(C)=C1C(=O)O
CC1=NN(C2=CC=CC=C2)C(C)=C1CC(=O)O,0.0,CC1=NN(C2=CC=CC=C2)C(C)=C1CC(=O)O
CC1=NN(C2=CC=CC=C2)C(N)=C1,0.0007220216606498195,CC1=NN(C2=CC=CC=C2)C(N)=C1
CC1=NN(C2=CC=CC=C2)N=C1C(=O)O,0.0,CC1=NN(C2=CC=CC=C2)N=C1C(=O)O
CC1=NN(C2=NN=C(Cl)C=C2)C(C)=C1,0.0,CC1=NN(C2=NN=C(Cl)C=C2)C(C)=C1
CC1=NN(C2CCCCC2)C(N)=C1,0.0,CC1=NN(C2CCCCC2)C(N)=C1
CC1=NN(CC(=O)O)C(=O)C2=C1C=CC=C2,0.0,CC1=NN(CC(=O)O)C(=O)C2=C1C=CC=C2
CC1=NN(CC(=O)O)C(C)=C1,0.0,CC1=NN(CC(=O)O)C(C)=C1
CC1=NN(CC(=O)O)C(C)=C1Cl,0.0,CC1=NN(CC(=O)O)C(C)=C1Cl
CC1=NN(CC(C)CN)C(C(F)(F)F)=C1,0.4176018901358535,Cc1cc(n(n1)C[C@H](C)CN)C(F)(F)F
CC1=NN(CC(C)N)C(C)=C1,0.0,Cc1cc(n(n1)C[C@H](C)N)C
CC1=NN(CC2(CN)CC2)C(C)=C1,0.0,CC1=NN(CC2(CN)CC2)C(C)=C1
CC1=NN(CC2=CC=C(C(=O)O)C=C2)C(C)=C1,0.0,CC1=NN(CC2=CC=C(C(=O)O)C=C2)C(C)=C1
CC1=NN(CC2=CC=C(F)C=C2)C(C(=O)O)=C1,0.0,CC1=NN(CC2=CC=C(F)C=C2)C(C(=O)O)=C1
CC1=NN(CC2=CC=CC(C(=O)O)=C2)C(C)=C1,0.0,CC1=NN(CC2=CC=CC(C(=O)O)=C2)C(C)=C1
CC1=NN(CC2=CC=CC=C2)C(C)=C1C(=O)O,0.0,CC1=NN(CC2=CC=CC=C2)C(C)=C1C(=O)O
CC1=NN(CCC(=O)O)C(C)=C1,0.0,CC1=NN(CCC(=O)O)C(C)=C1
CC1=NN(CCC(=O)O)C(C)=C1C,0.0,CC1=NN(CCC(=O)O)C(C)=C1C
CC1=NN(CCC(=O)O)C=C1,0.0,CC1=NN(CCC(=O)O)C=C1
CC1=NN(CCCC(=O)O)C(C)=C1,0.0,CC1=NN(CCCC(=O)O)C(C)=C1
CC1=NN(CCCN)C(C)=C1C,0.004335260115606936,CC1=NN(CCCN)C(C)=C1C
CC1=NN(CCN)C(C)=C1,0.0,CC1=NN(CCN)C(C)=C1
CC1=NN(CCN)C(C)=C1C,0.0,CC1=NN(CCN)C(C)=C1C
CC1=NN(CCN)C=C1,0.0,CC1=NN(CCN)C=C1
CC1=NN2C(C)=C(C(=O)O)C=NC2=C1,0.0,CC1=NN2C(C)=C(C(=O)O)C=NC2=C1
CC1=NN2C(C)=C(C(=O)O)N=NC2=C1,0.0,CC1=NN2C(C)=C(C(=O)O)N=NC2=C1
CC1=NN2C(C)=C(CCC(=O)O)C(C)=NC2=C1,0.0,CC1=NN2C(C)=C(CCC(=O)O)C(C)=NC2=C1
CC1=NN2C(C)=CC(C(=O)O)=NC2=C1,0.0,CC1=NN2C(C)=CC(C(=O)O)=NC2=C1
CC1=NN=C(Br)O1,0.0,CC1=NN=C(Br)O1
CC1=NN=C(C2=CC(N)=C(C)C=C2)O1,0.012708498808578236,CC1=NN=C(C2=CC(N)=C(C)C=C2)O1
CC1=NN=C(C2=CC=C(N)C=C2)O1,0.0,CC1=NN=C(C2=CC=C(N)C=C2)O1
CC1=NN=C(C2=CC=C(N)C=C2)[NH]1,0.0,CC1=NN=C(C2=CC=C(N)C=C2)[NH]1
CC1=NN=C2C(Cl)=NC=CN12,0.0,CC1=NN=C2C(Cl)=NC=CN12
CC1=NN=C2C3=C(C=CC=C3)C(Cl)=NN12,0.0,CC1=NN=C2C3=C(C=CC=C3)C(Cl)=NN12
CC1=NN=C2C=CC(Cl)=NN12,0.0,CC1=NN=C2C=CC(Cl)=NN12
CC1=NN=C2CNCCN12,0.0,CC1=NN=C2CNCCN12
CC1=NN=NN1C1=CC=C(N)C=C1,0.004851004851004851,CC1=NN=NN1C1=CC=C(N)C=C1
CC1=NN=NN1C1=CC=CC(C(=O)O)=C1,0.0,CC1=NN=NN1C1=CC=CC(C(=O)O)=C1
CC1=NN=NN1C1=CC=CC(N)=C1,0.00834597875569044,CC1=NN=NN1C1=CC=CC(N)=C1
CC1=NN=NN1CCC(=O)O,0.0,CC1=NN=NN1CCC(=O)O
CC1=NOC(C)=C1C(=O)O,0.0,CC1=NOC(C)=C1C(=O)O
CC1=NOC(C)=C1CC(=O)O,0.0,CC1=NOC(C)=C1CC(=O)O
CC1=NOC(C)=C1CCC(=O)O,0.0,CC1=NOC(C)=C1CCC(=O)O
CC1=NOC(C)=C1CN,0.0,CC1=NOC(C)=C1CN
CC1=NOC(C)=C1N,0.0,CC1=NOC(C)=C1N
CC1=NOC(C)=C1S(=O)(=O)Cl,0.0,CC1=NOC(C)=C1S(=O)(=O)Cl
CC1=NOC(C2=C(C(=O)O)C=CC=C2)=N1,0.0,CC1=NOC(C2=C(C(=O)O)C=CC=C2)=N1
CC1=NOC(C2=CC=C(C(=O)O)C=C2)=N1,0.0,CC1=NOC(C2=CC=C(C(=O)O)C=C2)=N1
CC1=NOC(C2=CC=C(N)C=C2)=N1,0.0007662835249042146,CC1=NOC(C2=CC=C(N)C=C2)=N1
CC1=NOC(C2=CC=CC=C2)=C1C(=O)O,0.0,CC1=NOC(C2=CC=CC=C2)=C1C(=O)O
CC1=NOC(CN)=N1,0.0,CC1=NOC(CN)=N1
CC1=NOC2=NC(C3CC3)=CC(C(=O)O)=C12,0.0,CC1=NOC2=NC(C3CC3)=CC(C(=O)O)=C12
CC1=NOC=C1C(=O)O,0.0,CC1=NOC=C1C(=O)O
CC1=NON=C1CN,0.0,CC1=NON=C1CN
CC1=NSC(N)=C1,0.0,CC1=NSC(N)=C1
CC1=N[NH]C(C)=C1C1=C(C(=O)O)C=CC=C1,0.0,CC1=N[NH]C(C)=C1C1=C(C(=O)O)C=CC=C1
CC1=N[NH]C(C)=C1CCCN,0.0,CC1=N[NH]C(C)=C1CCCN
CC1=N[NH]C(N)=C1,0.0,CC1=N[NH]C(N)=C1
CC1=N[NH]C2=C1C=C(N)C=C2,0.00382262996941896,CC1=N[NH]C2=C1C=C(N)C=C2
CC1=N[NH]C=C1N,0.0,CC1=N[NH]C=C1N
CC1CC(C)CN(CCCN)C1,0.0,C[C@@H]1C[C@@H](CN(C1)CCCN)C
CC1CC(C)CN(S(=O)(=O)C2=CC=CC(C(=O)O)=C2)C1,0.0026041666666666665,C[C@@H]1C[C@H](CN(C1)S(=O)(=O)c2cccc(c2)C(=O)O)C
CC1CC2=C(C=CC(N)=C2)O1,0.04805491990846682,C[C@H]1Cc2cc(ccc2O1)N
CC1CCC2=C(C1)SC=C2C(=O)O,0.0,C[C@H]1CCc2c(csc2C1)C(=O)O
CC1CCCCN1C1=C(Cl)C=C(N)C=C1,0.0,C[C@@H]1CCCCN1c2ccc(cc2Cl)N
CC1CCCCN1CC(=O)O,0.0,C[C@@H]1CCCCN1CC(=O)O
CC1CCCCN1CCCN,0.0,C[C@H]1CCCCN1CCCN
CC1CCCN(C2=C(Cl)C=C(N)C=C2)C1,0.03468634686346864,C[C@H]1CCCN(C1)c2ccc(cc2Cl)N
CC1CCCN(C2=C(Cl)C=CC=C2N)C1,0.0014958863126402393,C[C@H]1CCCN(C1)c2c(cccc2Cl)N
CC1CCCN(C2=CC=C(CN)C=C2)C1,0.0,C[C@H]1CCCN(C1)c2ccc(cc2)CN
CC1CCCN(C2CCNCC2)C1,0.0,C[C@H]1CCCN(C1)C2CCNCC2
CC1CCCN(CC2=CC(N)=CC=C2)C1,0.0,C[C@H]1CCCN(C1)Cc2cccc(c2)N
CC1CCCN(CCCN)C1,0.0,C[C@H]1CCCN(C1)CCCN
CC1CCCN1,0.0,C[C@H]1CCCN1
CC1CCN(C(=O)C2=CC=C(N)C=C2)CC1,0.007204610951008645,CC1CCN(C(=O)C2=CC=C(N)C=C2)CC1
CC1CCN(C(C)(C)CN)CC1,0.0,CC1CCN(C(C)(C)CN)CC1
CC1CCN(C2=C(Cl)C=CC=C2N)CC1,0.0,CC1CCN(C2=C(Cl)C=CC=C2N)CC1
CC1CCN(C2=CC=C(CN)C=C2)CC1,0.015115354017501989,CC1CCN(C2=CC=C(CN)C=C2)CC1
CC1CCN(C2=CC=C(N)C=C2)CC1,0.003852080123266564,CC1CCN(C2=CC=C(N)C=C2)CC1
CC1CCN(C2CCNCC2)CC1,0.0,CC1CCN(C2CCNCC2)CC1
CC1CCN(CC2=CC=C(C(=O)O)O2)CC1,0.0,CC1CCN(CC2=CC=C(C(=O)O)O2)CC1
CC1CCN(CC2=CC=CC(CN)=C2)CC1,0.0,CC1CCN(CC2=CC=CC(CN)=C2)CC1
CC1CCN(CCCCN)CC1,0.0,CC1CCN(CCCCN)CC1
CC1CCN(CCCN)CC1,0.0,CC1CCN(CCCN)CC1
CC1CCN(CCN)CC1,0.0,CC1CCN(CCN)CC1
CC1CCN(S(=O)(=O)CCN)CC1,0.04886943836615609,CC1CCN(S(=O)(=O)CCN)CC1
CC1CCN(S(=O)(=O)N2CCNCC2)CC1,0.0,CC1CCN(S(=O)(=O)N2CCNCC2)CC1
CC1CCNCC1,0.0,CC1CCNCC1
CC1CN(C(C)C(=O)O)CC(C)O1,0.0,C[C@H]1CN(C[C@@H](O1)C)[C@@H](C)C(=O)O
CC1CN(CC2=CC=CC=C2)CCN1,0.0,C[C@H]1CN(CCN1)Cc2ccccc2
CC1CNCC(C)C1,0.0,C[C@@H]1C[C@@H](CNC1)C
CC1CNCCN1C,0.0,C[C@@H]1CNCCN1C
CC1CNCCO1,0.0,C[C@H]1CNCCO1
CC1NCCC2=C1C=CS2,0.004611837048424289,C[C@H]1c2ccsc2CCN1
CC1NCCNC1=O,0.0,C[C@@H]1C(=O)NCCN1
CC1OC2=C(C=C(S(=O)(=O)Cl)C=C2)NC1=O,0.0,C[C@@H]1C(=O)Nc2cc(ccc2O1)S(=O)(=O)Cl
CCC(=O)O,0.0,CCC(=O)O
CCC(C(=O)O)C1=CC=CC=C1,0.0,CC[C@H](c1ccccc1)C(=O)O
CCC(C(=O)O)N1C=CC=C1,0.0,CC[C@@H](C(=O)O)n1cccc1
CCC(C(=O)O)N1C=CC=N1,0.0,CC[C@@H](C(=O)O)n1cccn1
CCC(C(=O)O)N1CC2=C(C=CC=C2)C1=O,0.0,CC[C@H](C(=O)O)N1Cc2ccccc2C1=O
CCC(C(=O)O)N1CCOCC1,0.0,CC[C@@H](C(=O)O)N1CCOCC1
CCC(C)(C)C(=O)O,0.0025380710659898475,CCC(C)(C)C(=O)O
CCC(C)(C)C1=CC(C(C)(C)CC)=C(OCC(=O)O)C=C1,0.010572687224669603,CCC(C)(C)C1=CC(C(C)(C)CC)=C(OCC(=O)O)C=C1
CCC(C)C(=O)O,0.0,CC[C@@H](C)C(=O)O
CCC(C)C1=C(N)C=CC=C1,0.01077943615257048,CC[C@@H](C)c1ccccc1N
CCC(C)C1=C(OCC(=O)O)C=CC=C1,0.0,CC[C@H](C)c1ccccc1OCC(=O)O
CCC(C)C1=CC=C(N)C=C1,0.8677279305354558,CC[C@@H](C)c1ccc(cc1)N
CCC(C)C1=CC=C(S(=O)(=O)Cl)C=C1,0.0008726003490401396,CC[C@H](C)c1ccc(cc1)S(=O)(=O)Cl
CCC(C)CCN,0.0,CC[C@H](C)CCN
CCC(C)N,0.0,CC[C@@H](C)N
CCC(C)N1CCNCC1,0.0,CC[C@H](C)N1CCNCC1
CCC(C)NC(=O)C1=C(N)C=CC=C1,0.002421307506053269,CC[C@@H](C)NC(=O)c1ccccc1N
CCC(C)OC1=CC=C(CN)C=C1,0.09382151029748284,CC[C@@H](C)Oc1ccc(cc1)CN
CCC(C)OC1=CC=C(N)C=C1,0.09855951478392722,CC[C@@H](C)Oc1ccc(cc1)N
CCC(CC)C(=O)O,0.0,CCC(CC)C(=O)O
CCC(CC)N1CCNCC1,0.0,CCC(CC)N1CCNCC1
CCC(CN)CC1=CC=CC=C1,0.5281231497927767,CC[C@H](Cc1ccccc1)CN
CCC(CN)N(C)C,0.0,CC[C@@H](CN)N(C)C
CCC(CN)N(C)CC,0.0,CC[C@@H](CN)N(C)CC
CCC(N)C1=C(C)C=C(C)C=C1,0.0007158196134574087,CC[C@@H](c1ccc(cc1C)C)N
CCC(N)C1=C(C)C=CC=N1,0.0,CC[C@@H](c1c(cccn1)C)N
CCC(N)C1=CC(C)=C(C)C=C1,0.0,CC[C@@H](c1ccc(c(c1)C)C)N
CCC(N)C1=CC(C)=CC=N1,0.0,CC[C@@H](c1cc(ccn1)C)N
CCC(N)C1=CC(OC)=C(OC)C=C1,0.0,CC[C@@H](c1ccc(c(c1)OC)OC)N
CCC(N)C1=CC=C(C)C=C1,0.0,CC[C@@H](c1ccc(cc1)C)N
CCC(N)C1=CC=C(OC)C=C1,0.0,CC[C@@H](c1ccc(cc1)OC)N
CCC(N)C1=CC=C(S(C)(=O)=O)C=C1,0.0,CC[C@@H](c1ccc(cc1)S(=O)(=O)C)N
CCC(N)C1=CC=CS1,0.0,CC[C@H](c1cccs1)N
CCC(N)C1=CC=NC=C1,0.0,CC[C@@H](c1ccncc1)N
CCC(N)C1=CC=NN1C,0.0,CC[C@@H](c1ccnn1C)N
CCC(N)C1=NC(C)=NO1,0.0,CC[C@@H](c1nc(no1)C)N
CCC(N)C1=NC2=C(C=CC(C)=C2)[NH]1,0.0007507507507507507,CC[C@H](c1[nH]c2ccc(cc2n1)C)N
CCC(N)CC,0.0,CCC(N)CC
CCC(N)CN1C=CN=C1,0.0,CC[C@@H](Cn1ccnc1)N
CCC(N)COC,0.0,CC[C@H](COC)N
CCC(O)C1CCNCC1,0.0,CC[C@H](C1CCNCC1)O
CCC(O)CN,0.0,CC[C@@H](CN)O
CCC(OC1=C(C)C=CC=C1)C(=O)O,0.0,CC[C@@H](C(=O)O)Oc1ccccc1C
CCC(OC1=CC(C)=CC(C)=C1)C(=O)O,0.0,CC[C@H](C(=O)O)Oc1cc(cc(c1)C)C
CCC(OC1=CC2=C(C=C1)CCCC2)C(=O)O,0.0,CC[C@@H](C(=O)O)Oc1ccc2c(c1)CCCC2
CCC(OC1=CC=C(C)C=C1)C(=O)O,0.0,CC[C@H](C(=O)O)Oc1ccc(cc1)C
CCC(OC1=CC=C(Cl)C=C1)C(=O)O,0.0,CC[C@H](C(=O)O)Oc1ccc(cc1)Cl
CCC(OC1=CC=C(F)C=C1)C(=O)O,0.0,CC[C@H](C(=O)O)Oc1ccc(cc1)F
CCC1(C(=O)O)COC1,0.0,CCC1(C(=O)O)COC1
CCC1(CN)CCC1,0.028051554207733132,CCC1(CN)CCC1
CCC1=C(C(=O)O)C=CC=C1,0.0,CCC1=C(C(=O)O)C=CC=C1
