SMILES,P(active),stereo_SMILES
c1cc(cc(c1)Br)C[C@@H](C(=O)O)N,0.0,c1cc(cc(c1)Br)C[C@@H](C(=O)O)N
c1cc(cc(c1)C#N)C[C@@H](C(=O)O)N,0.0,c1cc(cc(c1)C#N)C[C@@H](C(=O)O)N
c1cc(cc(c1)C#N)C[C@H](C(=O)O)N,0.0,c1cc(cc(c1)C#N)C[C@H](C(=O)O)N
c1cc(cc(c1)C(=O)O)CC(=O)O,0.12372701018391853,c1cc(cc(c1)C(=O)O)CC(=O)O
c1cc(cc(c1)C(F)(F)F)C(CC(=O)O)N,0.0,c1cc(cc(c1)C(F)(F)F)[C@H](CC(=O)O)N
c1cc(cc(c1)C(F)(F)F)C[C@@H](C(=O)O)N,0.0,c1cc(cc(c1)C(F)(F)F)C[C@@H](C(=O)O)N
c1cc(cc(c1)CN)CC(=O)O,0.0003572066440435792,c1cc(cc(c1)CN)CC(=O)O
c1cc(cc(c1)Cl)C(C(=O)O)N,0.0,c1cc(cc(c1)Cl)[C@@H](C(=O)O)N
c1cc(cc(c1)Cl)C(CC(=O)O)N,0.0,c1cc(cc(c1)Cl)[C@H](CC(=O)O)N
c1cc(cc(c1)F)C(CC(=O)O)N,0.0,c1cc(cc(c1)F)[C@@H](CC(=O)O)N
c1cc(cc(c1)F)C[C@@H](C(=O)O)N,0.0,c1cc(cc(c1)F)C[C@@H](C(=O)O)N
c1cc(cc(c1)F)C[C@H](C(=O)O)N,0.0,c1cc(cc(c1)F)C[C@H](C(=O)O)N
c1cc(ccc1C(=O)O)N2CC(CC2=O)C(=O)O,0.015488867376573089,c1cc(ccc1C(=O)O)N2C[C@@H](CC2=O)C(=O)O
c1cc(ccc1C(=O)O)OCC(=O)O,0.0010271686097272866,c1cc(ccc1C(=O)O)OCC(=O)O
c1cc(ccc1C(C(=O)O)N)F,0.0,c1cc(ccc1[C@@H](C(=O)O)N)F
c1cc(ccc1C(CC(=O)O)N)Cl,0.0,c1cc(ccc1[C@H](CC(=O)O)N)Cl
c1cc(ccc1CC(=O)O)C(=O)O,0.03260953558457615,c1cc(ccc1CC(=O)O)C(=O)O
c1cc(ccc1CC(=O)O)CN,0.0033318325078793335,c1cc(ccc1CC(=O)O)CN
c1cc(ccc1CCC(=O)O)C(=O)O,0.041035712439919374,c1cc(ccc1CCC(=O)O)C(=O)O
c1cc(ccc1CCN)C(=O)O,0.006778129236330773,c1cc(ccc1CCN)C(=O)O
c1cc(ccc1CN)C(=O)O,0.0006247211066488174,c1cc(ccc1CN)C(=O)O
c1cc(ccc1C[C@@H](C(=O)O)N)C(F)(F)F,0.0,c1cc(ccc1C[C@@H](C(=O)O)N)C(F)(F)F
c1cc(ccc1C[C@@H](C(=O)O)N)Cl,0.0,c1cc(ccc1C[C@@H](C(=O)O)N)Cl
c1cc(ccc1C[C@@H](C(=O)O)N)F,0.0,c1cc(ccc1C[C@@H](C(=O)O)N)F
c1cc(ccc1C[C@@H](CC(=O)O)N)F,0.0,c1cc(ccc1C[C@@H](CC(=O)O)N)F
c1cc(ccc1C[C@H](C(=O)O)N)C#N,0.0,c1cc(ccc1C[C@H](C(=O)O)N)C#N
c1cc(ccc1C[C@H](C(=O)O)N)C(F)(F)F,8.94534394847482e-05,c1cc(ccc1C[C@H](C(=O)O)N)C(F)(F)F
c1cc(ccc1C[C@H](C(=O)O)N)Cl,0.0001784758165268606,c1cc(ccc1C[C@H](C(=O)O)N)Cl
c1cc(ccc1C[C@H](C(=O)O)N)F,0.0,c1cc(ccc1C[C@H](C(=O)O)N)F
c1cc(ccc1C[C@H](CC(=O)O)N)Cl,0.0,c1cc(ccc1C[C@H](CC(=O)O)N)Cl
c1cc(ccc1[C@@H](C(=O)O)N)Cl,0.00017972681524083394,c1cc(ccc1[C@@H](C(=O)O)N)Cl
c1cc(ccc1[C@@H](C(=O)O)N)F,0.0,c1cc(ccc1[C@@H](C(=O)O)N)F
c1cc(ccc1[C@@H](CC(=O)O)CN)Cl,0.0,c1cc(ccc1[C@@H](CC(=O)O)CN)Cl
c1cc(ccc1[C@H](C(=O)O)N)Cl,0.00017741506253880955,c1cc(ccc1[C@H](C(=O)O)N)Cl
c1cc(cnc1)CC(C(=O)O)N,0.0,c1cc(cnc1)C[C@@H](C(=O)O)N
c1cc(ncc1C(=O)O)C(=O)O,0.014720915968104683,c1cc(ncc1C(=O)O)C(=O)O
c1cc(oc1)C[C@H](C(=O)O)N,0.0,c1cc(oc1)C[C@H](C(=O)O)N
c1cc(sc1)CC(C(=O)O)N,0.0,c1cc(sc1)C[C@@H](C(=O)O)N
c1cc(sc1C(=O)O)C(=O)O,0.03463203463203463,c1cc(sc1C(=O)O)C(=O)O
c1cc2c(cc1C(=O)O)C(CCC2)CC(=O)O,0.35757839721254353,c1cc2c(cc1C(=O)O)[C@@H](CCC2)CC(=O)O
c1cc2c(cccc2C(=O)O)c(c1)C(=O)O,0.03929511849301195,c1cc2c(cccc2C(=O)O)c(c1)C(=O)O
c1ccc(c(c1)C(=O)O)N2CCNCC2,0.0,c1ccc(c(c1)C(=O)O)N2CCNCC2
c1ccc(c(c1)C(=O)O)OCC(=O)O,0.0011478061251108675,c1ccc(c(c1)C(=O)O)OCC(=O)O
c1ccc(c(c1)C(CC(=O)O)N)Cl,0.0,c1ccc(c(c1)[C@H](CC(=O)O)N)Cl
c1ccc(c(c1)CC(=O)O)CN,0.00017995321216483713,c1ccc(c(c1)CC(=O)O)CN
c1ccc(c(c1)CCC(=O)O)C(=O)O,0.0008221993833504625,c1ccc(c(c1)CCC(=O)O)C(=O)O
c1ccc(c(c1)CN)C(=O)O,0.0,c1ccc(c(c1)CN)C(=O)O
c1ccc(c(c1)C[C@@H](C(=O)O)N)C#N,0.0002719608376393799,c1ccc(c(c1)C[C@@H](C(=O)O)N)C#N
c1ccc(c(c1)C[C@@H](C(=O)O)N)Cl,0.0005338553252068689,c1ccc(c(c1)C[C@@H](C(=O)O)N)Cl
c1ccc(c(c1)C[C@@H](C(=O)O)N)F,0.0,c1ccc(c(c1)C[C@@H](C(=O)O)N)F
c1ccc(c(c1)C[C@H](C(=O)O)N)Br,0.0001780785326328911,c1ccc(c(c1)C[C@H](C(=O)O)N)Br
c1ccc(c(c1)C[C@H](C(=O)O)N)C#N,0.0001801477211313277,c1ccc(c(c1)C[C@H](C(=O)O)N)C#N
c1ccc(c(c1)C[C@H](C(=O)O)N)F,0.00018147173577715272,c1ccc(c(c1)C[C@H](C(=O)O)N)F
c1ccc(c(c1)C[C@H](CC(=O)O)N)Cl,0.0,c1ccc(c(c1)C[C@H](CC(=O)O)N)Cl
c1ccc(c(c1)[C@@H](C(=O)O)N)Cl,0.0,c1ccc(c(c1)[C@@H](C(=O)O)N)Cl
c1ccc(cc1)C(CC(=O)O)CN,0.0,c1ccc(cc1)[C@@H](CC(=O)O)CN
c1ccc(cc1)C(CC(=O)O)N,0.0,c1ccc(cc1)[C@H](CC(=O)O)N
c1ccc(cc1)C(c2ccccc2)[C@H](C(=O)O)N,0.0,c1ccc(cc1)C(c2ccccc2)[C@H](C(=O)O)N
c1ccc(cc1)C2CC2(C(=O)O)C(=O)O,0.00025897342932615114,c1ccc(cc1)[C@H]2CC2(C(=O)O)C(=O)O
c1ccc(cc1)CCC[C@@H](C(=O)O)N,0.0,c1ccc(cc1)CCC[C@@H](C(=O)O)N
c1ccc(cc1)CCC[C@H](C(=O)O)N,0.0005360014293371449,c1ccc(cc1)CCC[C@H](C(=O)O)N
c1ccc(cc1)CC[C@@H](C(=O)O)N,0.0,c1ccc(cc1)CC[C@@H](C(=O)O)N
c1ccc(cc1)CC[C@H](C(=O)O)N,0.0,c1ccc(cc1)CC[C@H](C(=O)O)N
c1ccc(cc1)CNCC(=O)O,0.0,c1ccc(cc1)CNCC(=O)O
c1ccc(cc1)CNCCC(=O)O,0.0,c1ccc(cc1)CNCCC(=O)O
c1ccc(cc1)COCC[C@H](C(=O)O)N,0.0,c1ccc(cc1)COCC[C@H](C(=O)O)N
c1ccc(cc1)COC[C@@H](C(=O)O)N,0.0,c1ccc(cc1)COC[C@@H](C(=O)O)N
c1ccc(cc1)CO[C@@H]2C[C@H](NC2)C(=O)O,0.0,c1ccc(cc1)CO[C@@H]2C[C@H](NC2)C(=O)O
c1ccc(cc1)COc2ccc(cc2)C[C@@H](C(=O)O)N,0.0006193594054149708,c1ccc(cc1)COc2ccc(cc2)C[C@@H](C(=O)O)N
c1ccc(cc1)COc2ccc(cc2)C[C@H](C(=O)O)N,0.0,c1ccc(cc1)COc2ccc(cc2)C[C@H](C(=O)O)N
c1ccc(cc1)C[C@@H](C(=O)O)N,8.87784090909091e-05,c1ccc(cc1)C[C@@H](C(=O)O)N
c1ccc(cc1)C[C@H](C(=O)O)N,0.00017844396859386153,c1ccc(cc1)C[C@H](C(=O)O)N
c1ccc(cc1)Cn2cc(nc2)C[C@@H](C(=O)O)N,0.0,c1ccc(cc1)Cn2cc(nc2)C[C@@H](C(=O)O)N
c1ccc(cc1)[C@@H](CC(=O)O)N,0.0,c1ccc(cc1)[C@@H](CC(=O)O)N
c1ccc(cc1)[C@@H]([C@H](C(=O)O)N)O,0.0,c1ccc(cc1)[C@@H]([C@H](C(=O)O)N)O
c1ccc(cc1)[C@@H]2C[C@H](NC2)C(=O)O,0.0,c1ccc(cc1)[C@@H]2C[C@H](NC2)C(=O)O
c1ccc(cc1)[C@H](CC(=O)O)N,0.0,c1ccc(cc1)[C@H](CC(=O)O)N
c1ccc(cc1)[C@H]2CCN[C@@H]2C(=O)O,0.0,c1ccc(cc1)[C@H]2CCN[C@@H]2C(=O)O
c1ccc(cc1)[C@H]2CC[C@H](N2)C(=O)O,0.0,c1ccc(cc1)[C@H]2CC[C@H](N2)C(=O)O
c1ccc(cc1)c2ccc(cc2)C[C@H](C(=O)O)N,0.0,c1ccc(cc1)c2ccc(cc2)C[C@H](C(=O)O)N
c1ccc(cc1)n2c(cc(n2)C(=O)O)C(=O)O,0.000471253534401508,c1ccc(cc1)n2c(cc(n2)C(=O)O)C(=O)O
c1ccc2c(c1)CC(C2)(C(=O)O)N,0.0,c1ccc2c(c1)CC(C2)(C(=O)O)N
c1ccc2c(c1)CCN[C@H]2C(=O)O,0.00017964609718853857,c1ccc2c(c1)CCN[C@H]2C(=O)O
c1ccc2c(c1)c(c(s2)C(=O)O)C(=O)O,0.0018483339323304411,c1ccc2c(c1)c(c(s2)C(=O)O)C(=O)O
c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)O)N,0.0,c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)O)N
c1ccc2c(c1)c(c[nH]2)C[C@@H](CC(=O)O)N,0.0,c1ccc2c(c1)c(c[nH]2)C[C@@H](CC(=O)O)N
c1ccc2c(c1)c(c[nH]2)C[C@H](C(=O)O)N,0.0,c1ccc2c(c1)c(c[nH]2)C[C@H](C(=O)O)N
c1ccc2c(c1)c(cn2CC(=O)O)C(=O)O,0.0,c1ccc2c(c1)c(cn2CC(=O)O)C(=O)O
c1ccc2c(c1)c(cs2)C[C@@H](C(=O)O)N,0.0,c1ccc2c(c1)c(cs2)C[C@@H](C(=O)O)N
c1ccc2c(c1)c3c([nH]2)CN[C@@H](C3)C(=O)O,0.0,c1ccc2c(c1)c3c([nH]2)CN[C@@H](C3)C(=O)O
c1ccc2c(c1)cccc2C[C@@H](C(=O)O)N,9.014693951140358e-05,c1ccc2c(c1)cccc2C[C@@H](C(=O)O)N
c1ccc2c(c1)cccc2C[C@H](C(=O)O)N,0.0,c1ccc2c(c1)cccc2C[C@H](C(=O)O)N
c1ccc2c(c1)cccc2C[C@H](CC(=O)O)N,0.0,c1ccc2c(c1)cccc2C[C@H](CC(=O)O)N
c1ccc2cc(ccc2c1)C[C@H](CC(=O)O)N,0.0,c1ccc2cc(ccc2c1)C[C@H](CC(=O)O)N
c1cn(nc1C(=O)O)CC(=O)O,0.0028555111364934323,c1cn(nc1C(=O)O)CC(=O)O
c1cn(nc1C(=O)O)CCC(=O)O,0.008136780306931712,c1cn(nc1C(=O)O)CCC(=O)O
c1cn(nc1C(=O)O)CCCC(=O)O,0.017034475744940505,c1cn(nc1C(=O)O)CCCC(=O)O
c1cnc(cc1C(=O)O)C(=O)O,0.06640348213381922,c1cnc(cc1C(=O)O)C(=O)O
c1cnccc1C[C@@H](C(=O)O)N,0.0,c1cnccc1C[C@@H](C(=O)O)N
c1cnccc1C[C@H](C(=O)O)N,0.0,c1cnccc1C[C@H](C(=O)O)N
c1cnn(c1C(=O)O)CC(=O)O,5.125313925477936e-05,c1cnn(c1C(=O)O)CC(=O)O
c1cnn(c1C(=O)O)CC2CNC2,0.0,c1cnn(c1C(=O)O)CC2CNC2
c1nc(c(o1)C2CNCCO2)C(=O)O,0.0002680246582685607,c1nc(c(o1)[C@@H]2CNCCO2)C(=O)O
c1nc(c(o1)CCC(=O)O)C(=O)O,0.0020185290616427723,c1nc(c(o1)CCC(=O)O)C(=O)O
c1nc(c(o1)COCC(=O)O)C(=O)O,0.0015339776039269826,c1nc(c(o1)COCC(=O)O)C(=O)O
c1nc(nn1CC2CCNCC2)C(=O)O,0.001793882859449278,c1nc(nn1CC2CCNCC2)C(=O)O
c1nc(nn1CC2CNC2)C(=O)O,8.986340762041697e-05,c1nc(nn1CC2CNC2)C(=O)O
